Date,Remarks,SSC_Conc
8/15/17,,43
8/16/17,,43
8/17/17,,41
8/17/17,,33
8/18/17,,39
8/19/17,,33
8/20/17,,37
8/22/17,,38
8/23/17,,36
8/23/17,,33
8/24/17,,41
8/25/17,,42
8/26/17,,43
8/27/17,,46
8/28/17,,49
8/29/17,,45
8/30/17,,45
8/31/17,,43
9/1/17,,42
9/2/17,,44
9/3/17,,42
9/5/17,,35
9/6/17,,40
9/6/17,,38
9/7/17,,43
9/8/17,,48
9/9/17,,51
9/10/17,,50
9/11/17,,59
9/12/17,,54
9/13/17,,51
9/14/17,,74
9/16/17,,70
9/18/17,,74
9/19/17,,73
9/20/17,,73
9/21/17,,63
9/22/17,,66
9/23/17,,66
9/24/17,,46
9/25/17,,58
9/26/17,,61
9/27/17,,49
9/28/17,,59
9/29/17,,55
9/30/17,,70
10/1/17,,61
10/2/17,,62
10/3/17,,55
10/4/17,,65
10/5/17,,56
10/6/17,,64
10/7/17,,73
10/8/17,,73
10/9/17,,107
10/10/17,,95
10/11/17,,63
10/12/17,,53
10/13/17,,45
10/14/17,,49
10/15/17,,59
10/16/17,,61
10/17/17,,52
10/18/17,,62
10/19/17,,76
10/20/17,,128
10/21/17,,95
10/22/17,,73
10/23/17,,81
10/24/17,,98
10/25/17,,108
10/26/17,,83
10/27/17,,79
10/28/17,,62
10/29/17,,100
10/30/17,,108
10/31/17,,93
11/1/17,,77
11/2/17,,71
11/3/17,,47
11/4/17,,67
11/5/17,,82
11/6/17,,99
11/8/17,,88
11/9/17,,65
11/10/17,,98
11/11/17,,67
11/12/17,,61
11/13/17,,42
11/14/17,,51
11/15/17,,52
11/16/17,,55
11/17/17,,67
11/19/17,,41
11/20/17,,44
11/21/17,,46
11/23/17,,71
11/24/17,,65
11/25/17,,65
11/27/17,,64
11/28/17,,49
11/29/17,,45
11/29/17,,34
11/30/17,,74
12/1/17,,50
12/2/17,,56
12/4/17,,67
12/5/17,,66
12/6/17,,47
12/6/17,,110
12/7/17,,114
12/8/17,,78
12/10/17,,119
12/11/17,,158
12/12/17,,67
12/13/17,,67
12/13/17,,64
12/14/17,,78
12/15/17,,59
12/16/17,,46
12/17/17,,44
12/18/17,,75
12/19/17,,52
12/20/17,,41
12/21/17,,47
12/22/17,,88
12/23/17,,68
12/24/17,,75
12/25/17,,85
12/26/17,,55
12/27/17,,84
12/29/17,,82
12/30/17,,97
12/31/17,,93
1/1/18,,75
1/3/18,,81
1/4/18,,66
1/5/18,,64
1/6/18,,67
1/9/18,,71
1/11/18,,117
1/12/18,,81
1/13/18,,115
1/14/18,,70
1/15/18,,104
1/16/18,,84
1/16/18,,56
1/17/18,,77
1/18/18,,61
1/19/18,,61
1/20/18,,70
1/21/18,,56
1/22/18,,66
1/23/18,,53
1/24/18,,55
1/25/18,,83
1/26/18,,48
1/27/18,,61
1/28/18,,61
1/30/18,,52
1/30/18,,34
1/31/18,,46
2/1/18,,54
2/2/18,,60
2/3/18,,49
2/4/18,,62
2/5/18,,54
2/6/18,,47
2/7/18,,41
2/8/18,,56
2/9/18,,44
2/10/18,,60
2/11/18,,63
2/12/18,,66
2/13/18,,65
2/13/18,,55
2/15/18,,48
2/16/18,,84
2/17/18,,50
2/18/18,,67
2/19/18,,46
2/20/18,,62
2/22/18,,53
2/23/18,,85
2/24/18,,63
2/25/18,,78
2/26/18,,78
2/27/18,,69
2/27/18,,56
2/27/18,,56
2/28/18,,104
3/1/18,,97
3/2/18,,62
3/3/18,,77
3/4/18,,57
3/8/18,,91
3/9/18,,82
3/10/18,,87
3/11/18,,76
3/12/18,,58
3/13/18,,89
3/14/18,,68
3/16/18,,77
3/17/18,,122
3/18/18,,124
3/19/18,,112
3/20/18,,128
3/21/18,,117
3/22/18,,91
3/23/18,,203
3/24/18,,266
3/25/18,,316
3/26/18,,364
3/27/18,,288
3/27/18,,263
3/28/18,,207
3/29/18,,151
3/30/18,,146
3/31/18,,111
4/1/18,,135
4/3/18,,152
4/4/18,,148
4/5/18,,112
4/6/18,,135
4/7/18,,144
4/8/18,,154
4/9/18,,108
4/10/18,,102
4/11/18,,138
4/12/18,,112
4/13/18,,84
4/14/18,,98
4/15/18,,88
4/18/18,,72
4/18/18,,92
4/19/18,,99
4/20/18,,96
4/21/18,,103
4/22/18,,94
4/23/18,,100
4/24/18,,88
4/26/18,,69
4/26/18,,121
4/27/18,,89
4/28/18,,143
4/29/18,,105
4/30/18,,81
5/1/18,,80
5/2/18,,137
5/3/18,,84
5/4/18,,132
5/5/18,,129
5/7/18,,149
5/8/18,,99
5/9/18,,450
5/9/18,,120
5/10/18,,99
5/11/18,,103
5/12/18,,124
5/13/18,,127
5/14/18,,89
5/15/18,,97
5/16/18,,87
5/17/18,,92
5/18/18,,91
5/20/18,,92
5/21/18,,133
5/22/18,,74
5/23/18,,93
5/24/18,,79
5/25/18,,91
5/26/18,,83
5/27/18,,146
5/28/18,,108
5/29/18,,94
5/30/18,,90
5/31/18,,70
5/31/18,,32
6/1/18,,99
6/4/18,,64
6/5/18,,81
6/6/18,,86
6/7/18,,122
6/8/18,,166
6/9/18,,121
6/10/18,,126
6/11/18,,76
6/12/18,,74
6/13/18,,57
6/14/18,,69
6/15/18,,71
6/16/18,,77
6/19/18,,57
6/20/18,,75
6/21/18,,64
6/22/18,,78
6/23/18,,53
6/24/18,,89
6/25/18,,106
6/26/18,,64
6/27/18,,38
6/28/18,,30
6/29/18,,36
6/30/18,,40
7/1/18,,36
7/2/18,,32
7/3/18,,59
7/4/18,,58
7/5/18,,84
7/6/18,,40
7/7/18,,54
7/8/18,,53
7/9/18,,38
7/10/18,,29
7/11/18,,64
7/11/18,,29
7/12/18,,38
7/13/18,,29
7/14/18,,92
7/15/18,,126
7/16/18,,121
7/17/18,,40
7/18/18,,81
7/19/18,,58
7/21/18,,44
7/22/18,,61
7/23/18,,80
7/24/18,,61
7/25/18,,39
7/25/18,,50
7/26/18,,45
7/27/18,,62
7/28/18,,53
7/29/18,,135
7/30/18,,97
7/31/18,,49
8/1/18,,30
8/2/18,,29
8/3/18,,33
8/4/18,,66
8/5/18,,40
8/6/18,,53
8/7/18,,29
8/8/18,,30
8/9/18,,45
8/11/18,,42
8/13/18,,58
8/14/18,,66
8/15/18,,27
8/17/18,,39
8/18/18,,56
8/19/18,,84
8/20/18,,56
8/21/18,,44
8/21/18,,54
8/22/18,,43
8/23/18,,46
8/24/18,,29
8/25/18,,32
8/26/18,,52
8/27/18,,46
8/28/18,,87
8/29/18,,35
8/30/18,,66
8/31/18,,57
9/1/18,,54
9/4/18,,85
9/5/18,,52
9/6/18,,47
9/7/18,,73
9/9/18,,78
9/12/18,,86
9/16/18,,111
9/18/18,,106
9/19/18,,94
9/21/18,,61
9/22/18,,89
9/23/18,,92
9/24/18,,52
9/25/18,,40
9/26/18,,54
9/27/18,,50
9/28/18,,44
9/30/18,,40
10/1/18,,38
10/2/18,,38
10/3/18,,54
10/4/18,,53
10/5/18,,24
10/6/18,,41
10/7/18,,47
10/8/18,,74
10/9/18,,78
10/10/18,,38
10/16/18,,39
11/27/18,,49
12/11/18,,60
12/19/18,,52
